date,service,total_ridership
2020-06-20,subway,576075.0
2020-06-21,access_a_ride,6328.0
2020-06-21,bridges_and_tunnels,654913.0
2020-06-21,bus,9072.0
2020-06-21,lirr,27094.0
2020-06-21,metro_north,16719.0
2020-06-21,staten_island_railway,0.0
2020-06-21,subway,449497.0
2020-06-22,access_a_ride,13314.0
2020-06-22,bridges_and_tunnels,733290.0
2020-06-22,bus,30863.0
2020-06-22,lirr,53878.0
2020-06-22,metro_north,25367.0
2020-06-22,staten_island_railway,2027.0
2020-06-22,subway,1000046.0
2020-06-23,access_a_ride,15069.0
2020-06-23,bridges_and_tunnels,744822.0
2020-06-23,bus,32305.0
2020-06-23,lirr,52898.0
2020-06-23,metro_north,24909.0
2020-06-23,staten_island_railway,2219.0
2020-06-23,subway,1050786.0
2020-06-24,access_a_ride,15155.0
2020-06-24,bridges_and_tunnels,752749.0
2020-06-24,bus,32504.0
2020-06-24,lirr,52354.0
2020-06-24,metro_north,25277.0
2020-06-24,staten_island_railway,2194.0
2020-06-24,subway,1068333.0
2020-06-25,access_a_ride,14854.0
2020-06-25,bridges_and_tunnels,781617.0
2020-06-25,bus,32393.0
2020-06-25,lirr,53444.0
2020-06-25,metro_north,25644.0
2020-06-25,staten_island_railway,2210.0
2020-06-25,subway,1078796.0
2020-06-26,access_a_ride,15048.0
2020-06-26,bridges_and_tunnels,830887.0
2020-06-26,bus,30480.0
2020-06-26,lirr,55647.0
2020-06-26,metro_north,29700.0
2020-06-26,staten_island_railway,2115.0
2020-06-26,subway,1102382.0
2020-06-27,access_a_ride,8541.0
2020-06-27,bridges_and_tunnels,630730.0
2020-06-27,bus,12942.0
2020-06-27,lirr,26773.0
2020-06-27,metro_north,17932.0
2020-06-27,staten_island_railway,686.0
2020-06-27,subway,615398.0
2020-06-28,access_a_ride,5748.0
2020-06-28,bridges_and_tunnels,623131.0
2020-06-28,bus,10167.0
2020-06-28,lirr,25680.0
2020-06-28,metro_north,15918.0
2020-06-28,staten_island_railway,590.0
2020-06-28,subway,535898.0
2020-06-29,access_a_ride,14705.0
2020-06-29,bridges_and_tunnels,767165.0
2020-06-29,bus,33264.0
2020-06-29,lirr,63309.0
2020-06-29,metro_north,28163.0
2020-06-29,staten_island_railway,2317.0
2020-06-29,subway,1100769.0
2020-06-30,access_a_ride,15291.0
2020-06-30,bridges_and_tunnels,758785.0
2020-06-30,bus,33996.0
2020-06-30,lirr,57955.0
2020-06-30,metro_north,27077.0
2020-06-30,staten_island_railway,2386.0
2020-06-30,subway,1113124.0
2020-07-01,access_a_ride,16451.0
2020-07-01,bridges_and_tunnels,779409.0
2020-07-01,bus,32921.0
2020-07-01,lirr,56505.0
2020-07-01,metro_north,27770.0
2020-07-01,staten_island_railway,2305.0
2020-07-01,subway,1120537.0
2020-07-02,access_a_ride,15981.0
2020-07-02,bridges_and_tunnels,881471.0
2020-07-02,bus,32730.0
2020-07-02,lirr,64261.0
2020-07-02,metro_north,31948.0
2020-07-02,staten_island_railway,2365.0
2020-07-02,subway,1170483.0
2020-07-03,access_a_ride,10915.0
2020-07-03,bridges_and_tunnels,713240.0
2020-07-03,bus,16862.0
2020-07-03,lirr,56181.0
2020-07-03,metro_north,32049.0
2020-07-03,staten_island_railway,1138.0
2020-07-03,subway,851877.0
2020-07-04,access_a_ride,8391.0
2020-07-04,bridges_and_tunnels,569212.0
2020-07-04,bus,10769.0
2020-07-04,lirr,38388.0
2020-07-04,metro_north,22085.0
2020-07-04,staten_island_railway,690.0
2020-07-04,subway,591605.0
2020-07-05,access_a_ride,6280.0
2020-07-05,bridges_and_tunnels,659099.0
2020-07-05,bus,9832.0
2020-07-05,lirr,34569.0
2020-07-05,metro_north,19136.0
2020-07-05,staten_island_railway,528.0
2020-07-05,subway,533692.0
2020-07-06,access_a_ride,14886.0
2020-07-06,bridges_and_tunnels,750583.0
2020-07-06,bus,31548.0
2020-07-06,lirr,63862.0
2020-07-06,metro_north,30556.0
2020-07-06,staten_island_railway,2222.0
2020-07-06,subway,1084956.0
2020-07-07,access_a_ride,16003.0
2020-07-07,bridges_and_tunnels,749832.0
2020-07-07,bus,33595.0
2020-07-07,lirr,61756.0
2020-07-07,metro_north,30507.0
2020-07-07,staten_island_railway,2403.0
2020-07-07,subway,1157185.0
2020-07-08,access_a_ride,16980.0
2020-07-08,bridges_and_tunnels,758208.0
2020-07-08,bus,34242.0
2020-07-08,lirr,63048.0
2020-07-08,metro_north,30174.0
2020-07-08,staten_island_railway,2454.0
2020-07-08,subway,1172279.0
2020-07-09,access_a_ride,17017.0
2020-07-09,bridges_and_tunnels,818034.0
2020-07-09,bus,34762.0
2020-07-09,lirr,65483.0
2020-07-09,metro_north,31913.0
2020-07-09,staten_island_railway,2571.0
2020-07-09,subway,1211280.0
2020-07-10,access_a_ride,15738.0
2020-07-10,bridges_and_tunnels,712635.0
2020-07-10,bus,25544.0
2020-07-10,lirr,55929.0
2020-07-10,metro_north,29683.0
2020-07-10,staten_island_railway,2117.0
2020-07-10,subway,1030632.0
2020-07-11,access_a_ride,8453.0
2020-07-11,bridges_and_tunnels,625288.0
2020-07-11,bus,12872.0
2020-07-11,lirr,30059.0
2020-07-11,metro_north,18683.0
2020-07-11,staten_island_railway,812.0
2020-07-11,subway,692977.0
2020-07-12,access_a_ride,7395.0
2020-07-12,bridges_and_tunnels,703589.0
2020-07-12,bus,10966.0
2020-07-12,lirr,34905.0
2020-07-12,metro_north,19859.0
2020-07-12,staten_island_railway,731.0
2020-07-12,subway,628187.0
2020-07-13,access_a_ride,15928.0
2020-07-13,bridges_and_tunnels,756122.0
2020-07-13,bus,33302.0
2020-07-13,lirr,66384.0
2020-07-13,metro_north,31876.0
2020-07-13,staten_island_railway,2504.0
2020-07-13,subway,1175700.0
2020-07-14,access_a_ride,17081.0
2020-07-14,bridges_and_tunnels,794837.0
2020-07-14,bus,35391.0
2020-07-14,lirr,66321.0
2020-07-14,metro_north,31921.0
2020-07-14,staten_island_railway,2669.0
2020-07-14,subway,1241080.0
2020-07-15,access_a_ride,18149.0
2020-07-15,bridges_and_tunnels,803399.0
2020-07-15,bus,34701.0
2020-07-15,lirr,66549.0
2020-07-15,metro_north,32603.0
2020-07-15,staten_island_railway,2751.0
2020-07-15,subway,1248413.0
2020-07-16,access_a_ride,17230.0
2020-07-16,bridges_and_tunnels,819850.0
2020-07-16,bus,34199.0
2020-07-16,lirr,66732.0
2020-07-16,metro_north,33258.0
2020-07-16,staten_island_railway,2756.0
2020-07-16,subway,1249128.0
2020-07-17,access_a_ride,16401.0
2020-07-17,bridges_and_tunnels,819471.0
2020-07-17,bus,29696.0
2020-07-17,lirr,64806.0
2020-07-17,metro_north,35414.0
2020-07-17,staten_island_railway,2427.0
2020-07-17,subway,1207265.0
2020-07-18,access_a_ride,9785.0
2020-07-18,bridges_and_tunnels,747444.0
2020-07-18,bus,14335.0
2020-07-18,lirr,41235.0
2020-07-18,metro_north,24071.0
2020-07-18,staten_island_railway,786.0
2020-07-18,subway,778936.0
2020-07-19,access_a_ride,7052.0
2020-07-19,bridges_and_tunnels,696110.0
2020-07-19,bus,9845.0
2020-07-19,lirr,36429.0
2020-07-19,metro_north,18675.0
2020-07-19,staten_island_railway,504.0
2020-07-19,subway,584994.0
2020-07-20,access_a_ride,15957.0
2020-07-20,bridges_and_tunnels,770606.0
2020-07-20,bus,30196.0
2020-07-20,lirr,67721.0
2020-07-20,metro_north,32279.0
2020-07-20,staten_island_railway,2428.0
2020-07-20,subway,1156735.0
2020-07-21,access_a_ride,16831.0
2020-07-21,bridges_and_tunnels,792954.0
2020-07-21,bus,32482.0
2020-07-21,lirr,67594.0
2020-07-21,metro_north,33213.0
2020-07-21,staten_island_railway,2725.0
2020-07-21,subway,1241819.0
2020-07-22,access_a_ride,17582.0
2020-07-22,bridges_and_tunnels,784013.0
2020-07-22,bus,33863.0
2020-07-22,lirr,65348.0
2020-07-22,metro_north,32485.0
2020-07-22,staten_island_railway,2716.0
2020-07-22,subway,1233668.0
2020-07-23,access_a_ride,17056.0
2020-07-23,bridges_and_tunnels,791577.0
2020-07-23,bus,33999.0
2020-07-23,lirr,65637.0
2020-07-23,metro_north,32975.0
2020-07-23,staten_island_railway,2632.0
2020-07-23,subway,1233795.0
2020-07-24,access_a_ride,17311.0
2020-07-24,bridges_and_tunnels,826030.0
2020-07-24,bus,29987.0
2020-07-24,lirr,65889.0
2020-07-24,metro_north,36639.0
2020-07-24,staten_island_railway,2511.0
2020-07-24,subway,1218138.0
2020-07-25,access_a_ride,10350.0
2020-07-25,bridges_and_tunnels,769898.0
2020-07-25,bus,14777.0
2020-07-25,lirr,43340.0
2020-07-25,metro_north,25173.0
2020-07-25,staten_island_railway,799.0
2020-07-25,subway,816604.0
2020-07-26,access_a_ride,7429.0
2020-07-26,bridges_and_tunnels,697533.0
2020-07-26,bus,9711.0
2020-07-26,lirr,36164.0
2020-07-26,metro_north,20170.0
2020-07-26,staten_island_railway,542.0
2020-07-26,subway,606910.0
2020-07-27,access_a_ride,16607.0
2020-07-27,bridges_and_tunnels,793224.0
2020-07-27,bus,32072.0
2020-07-27,lirr,70114.0
2020-07-27,metro_north,31568.0
2020-07-27,staten_island_railway,2626.0
2020-07-27,subway,1203503.0
2020-07-28,access_a_ride,16892.0
2020-07-28,bridges_and_tunnels,782225.0
2020-07-28,bus,33753.0
2020-07-28,lirr,66687.0
2020-07-28,metro_north,31677.0
2020-07-28,staten_island_railway,2635.0
2020-07-28,subway,1241770.0
2020-07-29,access_a_ride,18216.0
2020-07-29,bridges_and_tunnels,816959.0
2020-07-29,bus,35257.0
2020-07-29,lirr,69995.0
2020-07-29,metro_north,33733.0
2020-07-29,staten_island_railway,2778.0
2020-07-29,subway,1296102.0
2020-07-30,access_a_ride,17333.0
2020-07-30,bridges_and_tunnels,820274.0
2020-07-30,bus,33982.0
2020-07-30,lirr,68958.0
2020-07-30,metro_north,34122.0
2020-07-30,staten_island_railway,2746.0
2020-07-30,subway,1270172.0
2020-07-31,access_a_ride,17654.0
2020-07-31,bridges_and_tunnels,859774.0
2020-07-31,bus,29917.0
2020-07-31,lirr,67648.0
2020-07-31,metro_north,38040.0
2020-07-31,staten_island_railway,2429.0
2020-07-31,subway,1258539.0
2020-08-01,access_a_ride,10685.0
2020-08-01,bridges_and_tunnels,799744.0
2020-08-01,bus,16087.0
2020-08-01,lirr,44405.0
2020-08-01,metro_north,26261.0
2020-08-01,staten_island_railway,904.0
2020-08-01,subway,842468.0
2020-08-02,access_a_ride,7431.0
2020-08-02,bridges_and_tunnels,648735.0
2020-08-02,bus,9874.0
2020-08-02,lirr,30502.0
2020-08-02,metro_north,17885.0
2020-08-02,staten_island_railway,615.0
2020-08-02,subway,590060.0
2020-08-03,access_a_ride,17594.0
2020-08-03,bridges_and_tunnels,818732.0
2020-08-03,bus,36945.0
2020-08-03,lirr,70779.0
2020-08-03,metro_north,32884.0
2020-08-03,staten_island_railway,2955.0
2020-08-03,subway,1272996.0
2020-08-04,access_a_ride,14924.0
2020-08-04,bridges_and_tunnels,577415.0
2020-08-04,bus,29426.0
2020-08-04,lirr,36835.0
2020-08-04,metro_north,22286.0
2020-08-04,staten_island_railway,1499.0
2020-08-04,subway,1027187.0
2020-08-05,access_a_ride,18299.0
2020-08-05,bridges_and_tunnels,847329.0
2020-08-05,bus,38283.0
2020-08-05,lirr,58005.0
2020-08-05,metro_north,26598.0
2020-08-05,staten_island_railway,2824.0
2020-08-05,subway,1348202.0
2020-08-06,access_a_ride,19117.0
2020-08-06,bridges_and_tunnels,847497.0
2020-08-06,bus,37059.0
2020-08-06,lirr,66671.0
2020-08-06,metro_north,28283.0
2020-08-06,staten_island_railway,3125.0
2020-08-06,subway,1334694.0
2020-08-07,access_a_ride,17502.0
2020-08-07,bridges_and_tunnels,844096.0
2020-08-07,bus,32170.0
2020-08-07,lirr,65969.0
2020-08-07,metro_north,32882.0
2020-08-07,staten_island_railway,2741.0
2020-08-07,subway,1283894.0
2020-08-08,access_a_ride,10613.0
2020-08-08,bridges_and_tunnels,730738.0
2020-08-08,bus,15143.0
2020-08-08,lirr,41729.0
2020-08-08,metro_north,23513.0
2020-08-08,staten_island_railway,806.0
2020-08-08,subway,833287.0
2020-08-09,access_a_ride,8287.0
2020-08-09,bridges_and_tunnels,744618.0
2020-08-09,bus,11534.0
2020-08-09,lirr,37616.0
2020-08-09,metro_north,20503.0
2020-08-09,staten_island_railway,649.0
2020-08-09,subway,662993.0
2020-08-10,access_a_ride,18178.0
2020-08-10,bridges_and_tunnels,826000.0
2020-08-10,bus,34883.0
2020-08-10,lirr,73548.0
2020-08-10,metro_north,33500.0
2020-08-10,staten_island_railway,2995.0
2020-08-10,subway,1275268.0
2020-08-11,access_a_ride,18546.0
2020-08-11,bridges_and_tunnels,821975.0
2020-08-11,bus,36426.0
2020-08-11,lirr,72436.0
2020-08-11,metro_north,33509.0
2020-08-11,staten_island_railway,3164.0
2020-08-11,subway,1319814.0
2020-08-12,access_a_ride,19346.0
2020-08-12,bridges_and_tunnels,800864.0
2020-08-12,bus,36053.0
2020-08-12,lirr,68345.0
2020-08-12,metro_north,33736.0
2020-08-12,staten_island_railway,3124.0
2020-08-12,subway,1298963.0
2020-08-13,access_a_ride,18608.0
2020-08-13,bridges_and_tunnels,819018.0
2020-08-13,bus,34723.0
2020-08-13,lirr,69223.0
2020-08-13,metro_north,33822.0
2020-08-13,staten_island_railway,2971.0
2020-08-13,subway,1291277.0
2020-08-14,access_a_ride,18113.0
2020-08-14,bridges_and_tunnels,893657.0
2020-08-14,bus,32713.0
2020-08-14,lirr,72916.0
2020-08-14,metro_north,39342.0
2020-08-14,staten_island_railway,3012.0
2020-08-14,subway,1355786.0
2020-08-15,access_a_ride,11487.0
2020-08-15,bridges_and_tunnels,804345.0
2020-08-15,bus,15522.0
2020-08-15,lirr,46806.0
2020-08-15,metro_north,27677.0
2020-08-15,staten_island_railway,974.0
2020-08-15,subway,860789.0
2020-08-16,access_a_ride,7902.0
2020-08-16,bridges_and_tunnels,620685.0
2020-08-16,bus,8603.0
2020-08-16,lirr,29858.0
2020-08-16,metro_north,18164.0
2020-08-16,staten_island_railway,529.0
2020-08-16,subway,554451.0
2020-08-17,access_a_ride,17377.0
2020-08-17,bridges_and_tunnels,806108.0
2020-08-17,bus,34768.0
2020-08-17,lirr,74453.0
2020-08-17,metro_north,35362.0
2020-08-17,staten_island_railway,3058.0
2020-08-17,subway,1304485.0
2020-08-18,access_a_ride,19274.0
2020-08-18,bridges_and_tunnels,838007.0
2020-08-18,bus,36646.0
2020-08-18,lirr,74213.0
2020-08-18,metro_north,34361.0
2020-08-18,staten_island_railway,2951.0
2020-08-18,subway,1369617.0
2020-08-19,access_a_ride,19915.0
2020-08-19,bridges_and_tunnels,816805.0
2020-08-19,bus,34181.0
2020-08-19,lirr,70104.0
2020-08-19,metro_north,34377.0
2020-08-19,staten_island_railway,2783.0
2020-08-19,subway,1292148.0
2020-08-20,access_a_ride,19344.0
2020-08-20,bridges_and_tunnels,889781.0
2020-08-20,bus,35059.0
2020-08-20,lirr,75643.0
2020-08-20,metro_north,37078.0
2020-08-20,staten_island_railway,2960.0
2020-08-20,subway,1410489.0
2020-08-21,access_a_ride,19035.0
2020-08-21,bridges_and_tunnels,909773.0
2020-08-21,bus,31342.0
2020-08-21,lirr,76062.0
2020-08-21,metro_north,41110.0
2020-08-21,staten_island_railway,2769.0
2020-08-21,subway,1387463.0
2020-08-22,access_a_ride,11456.0
2020-08-22,bridges_and_tunnels,812307.0
2020-08-22,bus,13705.0
2020-08-22,lirr,49095.0
2020-08-22,metro_north,27784.0
2020-08-22,staten_island_railway,871.0
2020-08-22,subway,882522.0
2020-08-23,access_a_ride,8297.0
2020-08-23,bridges_and_tunnels,737096.0
2020-08-23,bus,9698.0
2020-08-23,lirr,37891.0
2020-08-23,metro_north,22496.0
2020-08-23,staten_island_railway,633.0
2020-08-23,subway,671560.0
2020-08-24,access_a_ride,17643.0
2020-08-24,bridges_and_tunnels,815664.0
2020-08-24,bus,34021.0
2020-08-24,lirr,75145.0
2020-08-24,metro_north,35904.0
2020-08-24,staten_island_railway,2756.0
2020-08-24,subway,1307345.0
2020-08-25,access_a_ride,18682.0
2020-08-25,bridges_and_tunnels,821596.0
2020-08-25,bus,34993.0
2020-08-25,lirr,73331.0
2020-08-25,metro_north,35689.0
2020-08-25,staten_island_railway,2845.0
2020-08-25,subway,1346490.0
2020-08-26,access_a_ride,20659.0
2020-08-26,bridges_and_tunnels,859624.0
2020-08-26,bus,35975.0
2020-08-26,lirr,76583.0
2020-08-26,metro_north,36621.0
2020-08-26,staten_island_railway,3012.0
2020-08-26,subway,1407639.0
2020-08-27,access_a_ride,19271.0
2020-08-27,bridges_and_tunnels,847284.0
2020-08-27,bus,33969.0
2020-08-27,lirr,73060.0
2020-08-27,metro_north,35551.0
2020-08-27,staten_island_railway,2856.0
2020-08-27,subway,1358272.0
2020-08-28,access_a_ride,18845.0
2020-08-28,bridges_and_tunnels,899891.0
2020-08-28,bus,31956.0
2020-08-28,lirr,76114.0
2020-08-28,metro_north,41222.0
2020-08-28,staten_island_railway,2716.0
2020-08-28,subway,1388583.0
2020-08-29,access_a_ride,9814.0
2020-08-29,bridges_and_tunnels,645955.0
2020-08-29,bus,14035.0
2020-08-29,lirr,37641.0
2020-08-29,metro_north,22234.0
2020-08-29,staten_island_railway,798.0
2020-08-29,subway,773667.0
2020-08-30,access_a_ride,9752.0
2020-08-30,bridges_and_tunnels,805095.0
2020-08-30,bus,16027.0
2020-08-30,lirr,45147.0
2020-08-30,metro_north,26520.0
2020-08-30,staten_island_railway,825.0
2020-08-30,subway,748061.0
2020-08-31,access_a_ride,18185.0
2020-08-31,bridges_and_tunnels,817543.0
2020-08-31,bus,787291.0
2020-08-31,lirr,78122.0
2020-08-31,metro_north,37727.0
2020-08-31,staten_island_railway,3184.0
2020-08-31,subway,1397264.0
2020-09-01,access_a_ride,18929.0
2020-09-01,bridges_and_tunnels,809684.0
2020-09-01,bus,947758.0
2020-09-01,lirr,76483.0
2020-09-01,metro_north,36035.0
2020-09-01,staten_island_railway,3217.0
2020-09-01,subway,1469274.0
2020-09-02,access_a_ride,19990.0
2020-09-02,bridges_and_tunnels,810144.0
2020-09-02,bus,972213.0
2020-09-02,lirr,77585.0
2020-09-02,metro_north,36159.0
2020-09-02,staten_island_railway,3192.0
2020-09-02,subway,1487969.0
2020-09-03,access_a_ride,19992.0
2020-09-03,bridges_and_tunnels,869126.0
2020-09-03,bus,1022623.0
2020-09-03,lirr,82554.0
2020-09-03,metro_north,39920.0
2020-09-03,staten_island_railway,3327.0
2020-09-03,subway,1529185.0
2020-09-04,access_a_ride,20223.0
2020-09-04,bridges_and_tunnels,936602.0
2020-09-04,bus,1030811.0
2020-09-04,lirr,88345.0
2020-09-04,metro_north,47152.0
2020-09-04,staten_island_railway,3148.0
2020-09-04,subway,1568385.0
2020-09-05,access_a_ride,12118.0
2020-09-05,bridges_and_tunnels,798822.0
2020-09-05,bus,715922.0
2020-09-05,lirr,50550.0
2020-09-05,metro_north,34621.0
2020-09-05,staten_island_railway,21.0
2020-09-05,subway,1013725.0
2020-09-06,access_a_ride,10160.0
2020-09-06,bridges_and_tunnels,753035.0
2020-09-06,bus,559273.0
2020-09-06,lirr,44727.0
2020-09-06,metro_north,28565.0
2020-09-06,staten_island_railway,191.0
2020-09-06,subway,819409.0
2020-09-07,access_a_ride,9261.0
2020-09-07,bridges_and_tunnels,697865.0
2020-09-07,bus,615802.0
2020-09-07,lirr,80050.0
2020-09-07,metro_north,27326.0
2020-09-07,staten_island_railway,1210.0
2020-09-07,subway,870964.0
2020-09-08,access_a_ride,19806.0
2020-09-08,bridges_and_tunnels,833995.0
2020-09-08,bus,1039401.0
2020-09-08,lirr,90603.0
2020-09-08,metro_north,42963.0
2020-09-08,staten_island_railway,3496.0
2020-09-08,subway,1555816.0
2020-09-09,access_a_ride,21801.0
2020-09-09,bridges_and_tunnels,825411.0
2020-09-09,bus,1072887.0
2020-09-09,lirr,86063.0
2020-09-09,metro_north,41954.0
2020-09-09,staten_island_railway,3586.0
2020-09-09,subway,1610076.0
2020-09-10,access_a_ride,20181.0
2020-09-10,bridges_and_tunnels,801431.0
2020-09-10,bus,997030.0
2020-09-10,lirr,82142.0
2020-09-10,metro_north,39296.0
2020-09-10,staten_island_railway,3403.0
2020-09-10,subway,1543662.0
2020-09-11,access_a_ride,20809.0
2020-09-11,bridges_and_tunnels,895765.0
2020-09-11,bus,1070920.0
2020-09-11,lirr,88582.0
2020-09-11,metro_north,47781.0
2020-09-11,staten_island_railway,3442.0
2020-09-11,subway,1690334.0
2020-09-12,access_a_ride,12349.0
2020-09-12,bridges_and_tunnels,800189.0
2020-09-12,bus,752875.0
2020-09-12,lirr,44546.0
2020-09-12,metro_north,32400.0
2020-09-12,staten_island_railway,29.0
2020-09-12,subway,1083698.0
2020-09-13,access_a_ride,9315.0
2020-09-13,bridges_and_tunnels,703809.0
2020-09-13,bus,557231.0
2020-09-13,lirr,36686.0
2020-09-13,metro_north,24009.0
2020-09-13,staten_island_railway,4.0
2020-09-13,subway,796740.0
2020-09-14,access_a_ride,19888.0
2020-09-14,bridges_and_tunnels,799572.0
2020-09-14,bus,1065601.0
2020-09-14,lirr,89498.0
2020-09-14,metro_north,41286.0
2020-09-14,staten_island_railway,3515.0
2020-09-14,subway,1604381.0
2020-09-15,access_a_ride,20763.0
2020-09-15,bridges_and_tunnels,815699.0
2020-09-15,bus,1091806.0
2020-09-15,lirr,87025.0
2020-09-15,metro_north,41288.0
2020-09-15,staten_island_railway,3696.0
2020-09-15,subway,1678078.0
2020-09-16,access_a_ride,22070.0
2020-09-16,bridges_and_tunnels,816708.0
2020-09-16,bus,1097389.0
2020-09-16,lirr,87034.0
2020-09-16,metro_north,41417.0
2020-09-16,staten_island_railway,3496.0
2020-09-16,subway,1686909.0
2020-09-17,access_a_ride,21005.0
2020-09-17,bridges_and_tunnels,848024.0
2020-09-17,bus,1094592.0
2020-09-17,lirr,86854.0
2020-09-17,metro_north,42339.0
2020-09-17,staten_island_railway,3617.0
2020-09-17,subway,1692368.0
2020-09-18,access_a_ride,20702.0
2020-09-18,bridges_and_tunnels,894931.0
2020-09-18,bus,1083295.0
2020-09-18,lirr,90657.0
2020-09-18,metro_north,48213.0
2020-09-18,staten_island_railway,3367.0
2020-09-18,subway,1725443.0
2020-09-19,access_a_ride,12246.0
2020-09-19,bridges_and_tunnels,802613.0
2020-09-19,bus,752437.0
2020-09-19,lirr,46777.0
2020-09-19,metro_north,34608.0
2020-09-19,staten_island_railway,1001.0
2020-09-19,subway,1136947.0
2020-09-20,access_a_ride,9269.0
2020-09-20,bridges_and_tunnels,705596.0
2020-09-20,bus,558863.0
2020-09-20,lirr,38973.0
2020-09-20,metro_north,26328.0
2020-09-20,staten_island_railway,760.0
2020-09-20,subway,827605.0
2020-09-21,access_a_ride,19488.0
2020-09-21,bridges_and_tunnels,788504.0
2020-09-21,bus,1058256.0
2020-09-21,lirr,89706.0
2020-09-21,metro_north,41901.0
2020-09-21,staten_island_railway,3497.0
2020-09-21,subway,1624139.0
2020-09-22,access_a_ride,21103.0
2020-09-22,bridges_and_tunnels,808350.0
2020-09-22,bus,1095678.0
2020-09-22,lirr,87376.0
2020-09-22,metro_north,41389.0
2020-09-22,staten_island_railway,3821.0
2020-09-22,subway,1698504.0
2020-09-23,access_a_ride,22501.0
2020-09-23,bridges_and_tunnels,834468.0
2020-09-23,bus,1119904.0
2020-09-23,lirr,88998.0
2020-09-23,metro_north,42506.0
2020-09-23,staten_island_railway,3710.0
